# COMMENT	SELECT * FROM beast_example_phat/beast_example_phat Isochrones WHERE ~((M_ini < 12.) & (stage == 0))
# ISOCHRONE	1.0000e+06 yr
# NAME	beast_example_phat/beast_example_phat Isochrones
# Z	stage
# BINARY_FRAC	0.3
# BINARY_KIND	1
# BINARY_MRINF	0.7
# BINARY_MRSUP	1
# CMD_VERSION	2.7
# DUST_SOURCE	nodust
# DUST_SOURCEC	AMCSIC15
# DUST_SOURCEM	dpmod60alox40
# ETA_REIMERS	0.2
# EXTINCTION_AV	0
# ICM_LIM	4
# IMF_FILE	tab_imf/imf_kroupa.dat
# ISOC_AGE	10000000.0
# ISOC_AGE0	12700000000.0
# ISOC_DLAGE	1.0
# ISOC_DZ	0.0001
# ISOC_KIND	parsec_CAF09_v1.2S
# ISOC_LAGE0	6.0
# ISOC_LAGE1	10.13
# ISOC_VAL	1
# ISOC_Z0	0.0001
# ISOC_Z1	0.03
# ISOC_ZETA	0.02
# ISOC_ZETA0	0.03
# KIND_CSPECMAG	aringer09
# KIND_DUST	0
# KIND_INTERP	1
# KIND_MAG	2
# KIND_POSTAGB	-1
# KIND_PULSECYCLE	0
# KIND_TPAGB	0
# LF_DELTAMAG	0.2
# LF_MAGINF	20
# LF_MAGSUP	-20
# MAG_LIM	26
# MAG_RES	0.1
# OUTPUT_EVSTAGE	1
# OUTPUT_GZIP	0
# OUTPUT_KIND	0
# PHOTSYS_FILE	tab_mag_odfnew/tab_mag_bessell.dat
# SUBMIT_FORM	Submit
##               Column	      Unit	Comment	Null	  Fmt
##                    Z	          	Metallicity		25.17e
##                M_ini	      Msun	Initial Mass		25.17e
##                M_act	      Msun	Current Mass, M(t)		25.17e
##                 mbol	          			25.17e
##                stage	          			  22i
##                 logA	        yr	Age		25.17e
##                 logL	      Lsun	Luminosity		25.17e
##                 logT	         K	Effective temperature		25.17e
##                 logg	   cm/s**2	Surface gravity		25.17e
Z,M_ini,M_act,mbol,stage,logA,logL,logT,logg
  2.99999999999999989e-02,  2.00003890990000002e+02,  2.20873999999999988e+01, -9.48300000000000054e+00,                     0,  6.00000000000000000e+00,  5.70110000000000028e+00,  4.84949999999999992e+00,  4.43100000000000005e+00
  2.99999999999999989e-02,  2.00003890990000002e+02,  2.20795999999999992e+01, -9.49399999999999977e+00,                     0,  6.00000000000000000e+00,  5.70579999999999998e+00,  4.86209999999999987e+00,  4.47649999999999970e+00
  2.99999999999999989e-02,  2.00003890990000002e+02,  2.20723999999999982e+01, -9.50399999999999956e+00,                     0,  6.00000000000000000e+00,  5.70950000000000024e+00,  4.87270000000000003e+00,  4.51510000000000034e+00
  2.99999999999999989e-02,  2.00003906250000000e+02,  2.20633000000000017e+01, -9.51500000000000057e+00,                     0,  6.00000000000000000e+00,  5.71389999999999976e+00,  4.88450000000000006e+00,  4.55780000000000030e+00
  2.99999999999999989e-02,  2.00003906250000000e+02,  2.20532000000000004e+01, -9.52699999999999925e+00,                     0,  6.00000000000000000e+00,  5.71889999999999965e+00,  4.89499999999999957e+00,  4.59450000000000003e+00
  2.99999999999999989e-02,  2.00003906250000000e+02,  2.20286000000000008e+01, -9.57199999999999918e+00,                     0,  6.00000000000000000e+00,  5.73669999999999991e+00,  4.90369999999999973e+00,  4.61120000000000019e+00
  2.99999999999999989e-02,  2.00003906250000000e+02,  2.20049999999999990e+01, -9.64000000000000057e+00,                     0,  6.00000000000000000e+00,  5.76389999999999958e+00,  4.89480000000000004e+00,  4.54779999999999962e+00
  2.99999999999999989e-02,  2.00003906250000000e+02,  2.19902000000000015e+01, -9.68399999999999928e+00,                     0,  6.00000000000000000e+00,  5.78139999999999965e+00,  4.88579999999999970e+00,  4.49420000000000019e+00
  2.99999999999999989e-02,  2.00003906250000000e+02,  2.19709000000000003e+01, -9.73199999999999932e+00,                     0,  6.00000000000000000e+00,  5.80079999999999973e+00,  4.87340000000000018e+00,  4.42459999999999987e+00
  2.99999999999999989e-02,  2.00003906250000000e+02,  2.19544999999999995e+01, -9.76800000000000068e+00,                     0,  6.00000000000000000e+00,  5.81529999999999969e+00,  4.86209999999999987e+00,  4.36470000000000002e+00
  2.99999999999999989e-02,  2.00003906250000000e+02,  2.19353000000000016e+01, -9.80300000000000082e+00,                     0,  6.00000000000000000e+00,  5.82920000000000016e+00,  4.84900000000000020e+00,  4.29800000000000004e+00
  2.99999999999999989e-02,  2.00003906250000000e+02,  2.19211999999999989e+01, -9.82399999999999984e+00,                     0,  6.00000000000000000e+00,  5.83769999999999989e+00,  4.83929999999999971e+00,  4.25039999999999996e+00
  2.99999999999999989e-02,  2.00003906250000000e+02,  2.18985999999999983e+01, -9.85200000000000031e+00,                     0,  6.00000000000000000e+00,  5.84860000000000024e+00,  4.82540000000000013e+00,  4.18330000000000002e+00
  2.99999999999999989e-02,  2.00003906250000000e+02,  2.18334000000000010e+01, -9.88400000000000034e+00,                     0,  6.00000000000000000e+00,  5.86150000000000038e+00,  4.81649999999999956e+00,  4.13349999999999973e+00
  2.99999999999999989e-02,  2.00003906250000000e+02,  2.18021999999999991e+01, -9.88199999999999967e+00,                     0,  6.00000000000000000e+00,  5.86090000000000000e+00,  4.82639999999999958e+00,  4.17319999999999958e+00
  2.99999999999999989e-02,  2.00003906250000000e+02,  2.17634000000000007e+01, -9.87199999999999989e+00,                     0,  6.00000000000000000e+00,  5.85690000000000044e+00,  4.84389999999999965e+00,  4.24619999999999997e+00
  2.99999999999999989e-02,  2.00003906250000000e+02,  2.17407000000000004e+01, -9.86400000000000077e+00,                     0,  6.00000000000000000e+00,  5.85360000000000014e+00,  4.85480000000000000e+00,  4.29300000000000015e+00
  2.99999999999999989e-02,  2.00003906250000000e+02,  2.17155999999999985e+01, -9.85299999999999976e+00,                     0,  6.00000000000000000e+00,  5.84940000000000015e+00,  4.86690000000000023e+00,  4.34510000000000041e+00
  2.99999999999999989e-02,  2.00003906250000000e+02,  2.16877999999999993e+01, -9.84099999999999930e+00,                     0,  6.00000000000000000e+00,  5.84419999999999984e+00,  4.87999999999999989e+00,  4.40190000000000037e+00
  2.99999999999999989e-02,  2.00003906250000000e+02,  2.16572999999999993e+01, -9.82699999999999996e+00,                     0,  6.00000000000000000e+00,  5.83900000000000041e+00,  4.89909999999999979e+00,  4.48320000000000007e+00
  2.99999999999999989e-02,  2.00003906250000000e+02,  2.16268999999999991e+01, -9.81099999999999994e+00,                     0,  6.00000000000000000e+00,  5.83230000000000004e+00,  4.91169999999999973e+00,  4.53929999999999989e+00
  2.99999999999999989e-02,  2.00003906250000000e+02,  2.15945999999999998e+01, -9.79199999999999982e+00,                     0,  6.00000000000000000e+00,  5.82479999999999976e+00,  4.92400000000000038e+00,  4.59550000000000036e+00
  2.99999999999999989e-02,  2.00003906250000000e+02,  2.15608000000000004e+01, -9.77100000000000080e+00,                     0,  6.00000000000000000e+00,  5.81639999999999979e+00,  4.93599999999999994e+00,  4.65139999999999976e+00
  2.99999999999999989e-02,  2.00003921509999998e+02,  2.15256000000000007e+01, -9.74799999999999933e+00,                     0,  6.00000000000000000e+00,  5.80740000000000034e+00,  4.94760000000000044e+00,  4.70610000000000017e+00
  2.99999999999999989e-02,  2.00003921509999998e+02,  2.14889000000000010e+01, -9.72400000000000020e+00,                     0,  6.00000000000000000e+00,  5.79769999999999985e+00,  4.95859999999999967e+00,  4.75870000000000015e+00
  2.99999999999999989e-02,  2.00003921509999998e+02,  2.14512999999999998e+01, -9.69999999999999929e+00,                     0,  6.00000000000000000e+00,  5.78779999999999983e+00,  4.96849999999999969e+00,  4.80750000000000011e+00
  2.99999999999999989e-02,  2.00003921509999998e+02,  2.13726999999999983e+01, -9.65199999999999925e+00,                     0,  6.00000000000000000e+00,  5.76879999999999971e+00,  4.98580000000000023e+00,  4.89449999999999985e+00
  2.99999999999999989e-02,  2.00003921509999998e+02,  2.13030000000000008e+01, -9.61899999999999977e+00,                     0,  6.00000000000000000e+00,  5.75570000000000004e+00,  4.99819999999999975e+00,  4.95549999999999979e+00
  2.99999999999999989e-02,  2.00003921509999998e+02,  2.12167999999999992e+01, -9.59399999999999942e+00,                     0,  6.00000000000000000e+00,  5.74559999999999960e+00,  5.01140000000000008e+00,  5.01660000000000039e+00
  2.99999999999999989e-02,  2.00003921509999998e+02,  2.11212000000000018e+01, -9.54299999999999926e+00,                     0,  6.00000000000000000e+00,  5.72510000000000030e+00,  5.02200000000000024e+00,  5.07760000000000034e+00
  2.99999999999999989e-02,  2.00003936769999996e+02,  2.09940999999999995e+01, -9.48000000000000043e+00,                     0,  6.00000000000000000e+00,  5.69979999999999976e+00,  5.03010000000000002e+00,  5.13250000000000028e+00
  2.99999999999999989e-02,  2.00003952029999994e+02,  2.06434999999999995e+01, -9.41999999999999993e+00,                     0,  6.00000000000000000e+00,  5.67609999999999992e+00,  5.03810000000000002e+00,  5.18090000000000028e+00
  2.99999999999999989e-02,  2.00003997800000008e+02,  1.94035000000000011e+01, -9.33600000000000030e+00,                     0,  6.00000000000000000e+00,  5.64219999999999988e+00,  5.03650000000000020e+00,  5.18160000000000043e+00
  2.99999999999999989e-02,  2.00004074099999997e+02,  1.80366000000000000e+01, -9.24000000000000021e+00,                     0,  6.00000000000000000e+00,  5.60400000000000009e+00,  5.03179999999999961e+00,  5.16950000000000021e+00
  2.99999999999999989e-02,  2.00004119870000011e+02,  1.72160000000000011e+01, -9.18099999999999916e+00,                     0,  6.00000000000000000e+00,  5.58030000000000026e+00,  5.03620000000000001e+00,  5.19029999999999969e+00
  2.99999999999999989e-02,  2.00004211429999998e+02,  1.58116000000000003e+01, -9.08600000000000030e+00,                     0,  6.00000000000000000e+00,  5.54250000000000043e+00,  5.03279999999999994e+00,  5.17750000000000021e+00
  2.99999999999999989e-02,  2.00004333500000001e+02,  1.46036999999999999e+01, -9.01699999999999946e+00,                     0,  6.00000000000000000e+00,  5.51489999999999991e+00,  5.03420000000000023e+00,  5.17630000000000035e+00
  2.99999999999999989e-02,  2.00004425050000009e+02,  1.38908000000000005e+01, -8.98700000000000010e+00,                     0,  6.00000000000000000e+00,  5.50300000000000011e+00,  5.04169999999999963e+00,  5.19669999999999987e+00
  2.99999999999999989e-02,  2.00004486079999992e+02,  1.35315999999999992e+01, -8.97899999999999920e+00,                     0,  6.00000000000000000e+00,  5.49960000000000004e+00,  5.05229999999999979e+00,  5.23099999999999987e+00
  2.99999999999999989e-02,  2.00004516599999988e+02,  1.33623999999999992e+01, -8.98199999999999932e+00,                     0,  6.00000000000000000e+00,  5.50089999999999968e+00,  5.06409999999999982e+00,  5.27139999999999986e+00
  2.99999999999999989e-02,  2.00004531859999986e+02,  1.32931000000000008e+01, -8.99099999999999966e+00,                     0,  6.00000000000000000e+00,  5.50440000000000040e+00,  5.07540000000000013e+00,  5.31080000000000041e+00
  2.99999999999999989e-02,  2.00004531859999986e+02,  1.32631999999999994e+01, -9.00399999999999956e+00,                     0,  6.00000000000000000e+00,  5.50940000000000030e+00,  5.08629999999999960e+00,  5.34839999999999982e+00
  2.99999999999999989e-02,  2.00004531859999986e+02,  1.32502999999999993e+01, -9.01900000000000013e+00,                     0,  6.00000000000000000e+00,  5.51550000000000029e+00,  5.09649999999999981e+00,  5.38279999999999959e+00
  2.99999999999999989e-02,  2.00004531859999986e+02,  1.32423999999999999e+01, -9.04400000000000048e+00,                     0,  6.00000000000000000e+00,  5.52550000000000008e+00,  5.11029999999999962e+00,  5.42759999999999998e+00
  2.99999999999999989e-02,  2.00004547120000012e+02,  1.32378000000000000e+01, -9.07000000000000028e+00,                     0,  6.00000000000000000e+00,  5.53599999999999959e+00,  5.12340000000000018e+00,  5.46959999999999980e+00
  2.99999999999999989e-02,  2.00004547120000012e+02,  1.32332000000000001e+01, -9.09500000000000064e+00,                     0,  6.00000000000000000e+00,  5.54610000000000003e+00,  5.13609999999999989e+00,  5.50999999999999979e+00
  2.99999999999999989e-02,  2.00004547120000012e+02,  1.32294999999999998e+01, -9.11400000000000077e+00,                     0,  6.00000000000000000e+00,  5.55360000000000031e+00,  5.14550000000000018e+00,  5.53990000000000027e+00
  2.99999999999999989e-02,  2.00004547120000012e+02,  1.32240000000000002e+01, -9.14000000000000057e+00,                     0,  6.00000000000000000e+00,  5.56409999999999982e+00,  5.15869999999999962e+00,  5.58220000000000027e+00
  2.99999999999999989e-02,  2.00004547120000012e+02,  1.32181999999999995e+01, -9.16600000000000037e+00,                     0,  6.00000000000000000e+00,  5.57430000000000003e+00,  5.17170000000000041e+00,  5.62349999999999994e+00
  2.99999999999999989e-02,  2.00004547120000012e+02,  1.32116000000000007e+01, -9.19400000000000084e+00,                     0,  6.00000000000000000e+00,  5.58549999999999969e+00,  5.18529999999999980e+00,  5.66680000000000028e+00
  2.99999999999999989e-02,  2.00004547120000012e+02,  1.32050000000000001e+01, -9.22100000000000009e+00,                     0,  6.00000000000000000e+00,  5.59630000000000027e+00,  5.19800000000000040e+00,  5.70629999999999971e+00
  2.99999999999999989e-02,  2.00004547120000012e+02,  1.31986000000000008e+01, -9.24799999999999933e+00,                     0,  6.00000000000000000e+00,  5.60730000000000040e+00,  5.20929999999999982e+00,  5.74059999999999970e+00
  2.99999999999999989e-02,  2.00004547120000012e+02,  1.31921999999999997e+01, -9.27999999999999936e+00,                     0,  6.00000000000000000e+00,  5.62009999999999987e+00,  5.21999999999999975e+00,  5.77020000000000000e+00
  2.99999999999999989e-02,  2.00004547120000012e+02,  1.31923999999999992e+01, -9.31900000000000084e+00,                     3,  6.00000000000000000e+00,  5.63560000000000016e+00,  5.23149999999999959e+00,  5.80079999999999973e+00
  2.99999999999999989e-02,  2.32064772000000019e+00,  2.32060000000000022e+00,  1.23100000000000009e+00,                     1,  7.00000000000000000e+00,  1.41569999999999996e+00,  3.98399999999999999e+00,  4.27599999999999980e+00
  2.99999999999999989e-02,  2.40000010000000019e+00,  2.39999999999999991e+00,  1.08200000000000007e+00,                     1,  7.00000000000000000e+00,  1.47520000000000007e+00,  3.99520000000000008e+00,  4.27569999999999961e+00
  2.99999999999999989e-02,  2.59999989999999981e+00,  2.60000000000000009e+00,  7.30999999999999983e-01,                     1,  7.00000000000000000e+00,  1.61559999999999993e+00,  4.02120000000000033e+00,  4.27420000000000044e+00
  2.99999999999999989e-02,  2.79999995000000013e+00,  2.79999999999999982e+00,  4.21999999999999986e-01,                     1,  7.00000000000000000e+00,  1.73940000000000006e+00,  4.04440000000000044e+00,  4.27529999999999966e+00
  2.99999999999999989e-02,  3.00000000000000000e+00,  3.00000000000000000e+00,  1.22999999999999998e-01,                     1,  7.00000000000000000e+00,  1.85880000000000001e+00,  4.06569999999999965e+00,  4.27120000000000033e+00
  2.99999999999999989e-02,  3.20000004999999987e+00,  3.20000000000000018e+00, -1.59000000000000002e-01,                     1,  7.00000000000000000e+00,  1.97170000000000001e+00,  4.08570000000000011e+00,  4.26630000000000020e+00
  2.99999999999999989e-02,  3.40000010000000019e+00,  3.39999999999999991e+00, -4.16999999999999982e-01,                     1,  7.00000000000000000e+00,  2.07469999999999999e+00,  4.10350000000000037e+00,  4.26060000000000016e+00
  2.99999999999999989e-02,  3.59999989999999981e+00,  3.60000000000000009e+00, -6.62000000000000033e-01,                     1,  7.00000000000000000e+00,  2.17300000000000004e+00,  4.12049999999999983e+00,  4.25530000000000008e+00
  2.99999999999999989e-02,  3.79999995000000013e+00,  3.79999999999999982e+00, -8.91000000000000014e-01,                     1,  7.00000000000000000e+00,  2.26429999999999998e+00,  4.13600000000000012e+00,  4.24960000000000004e+00
  2.99999999999999989e-02,  3.96040153999999989e+00,  3.96039999999999992e+00, -1.06600000000000006e+00,                     1,  7.00000000000000000e+00,  2.33460000000000001e+00,  4.14789999999999992e+00,  4.24500000000000011e+00
  2.99999999999999989e-02,  4.00000000000000000e+00,  4.00000000000000000e+00, -1.10899999999999999e+00,                     1,  7.00000000000000000e+00,  2.35139999999999993e+00,  4.15080000000000027e+00,  4.24380000000000024e+00
  2.99999999999999989e-02,  4.19999980999999956e+00,  4.20000000000000018e+00, -1.31400000000000006e+00,                     1,  7.00000000000000000e+00,  2.43360000000000021e+00,  4.16439999999999966e+00,  4.23730000000000029e+00
  2.99999999999999989e-02,  4.40000009999999975e+00,  4.40000000000000036e+00, -1.51000000000000001e+00,                     1,  7.00000000000000000e+00,  2.51180000000000003e+00,  4.17729999999999979e+00,  4.23090000000000011e+00
  2.99999999999999989e-02,  4.59999990000000025e+00,  4.59999999999999964e+00, -1.69500000000000006e+00,                     1,  7.00000000000000000e+00,  2.58619999999999983e+00,  4.18949999999999978e+00,  4.22449999999999992e+00
  2.99999999999999989e-02,  4.80000019000000044e+00,  4.79999999999999982e+00, -1.87400000000000011e+00,                     1,  7.00000000000000000e+00,  2.65739999999999998e+00,  4.20110000000000028e+00,  4.21830000000000016e+00
  2.99999999999999989e-02,  5.00000000000000000e+00,  5.00000000000000000e+00, -2.04400000000000004e+00,                     1,  7.00000000000000000e+00,  2.72560000000000002e+00,  4.21210000000000040e+00,  4.21170000000000044e+00
  2.99999999999999989e-02,  5.15293074000000040e+00,  5.15289999999999981e+00, -2.17099999999999982e+00,                     1,  7.00000000000000000e+00,  2.77619999999999978e+00,  4.21999999999999975e+00,  4.20600000000000041e+00
  2.99999999999999989e-02,  5.19999980999999956e+00,  5.20000000000000018e+00, -2.20900000000000007e+00,                     1,  7.00000000000000000e+00,  2.79159999999999986e+00,  4.22250000000000014e+00,  4.20429999999999993e+00
  2.99999999999999989e-02,  5.40000009999999975e+00,  5.40000000000000036e+00, -2.36600000000000010e+00,                     1,  7.00000000000000000e+00,  2.85440000000000005e+00,  4.23240000000000016e+00,  4.19770000000000021e+00
  2.99999999999999989e-02,  5.59999990000000025e+00,  5.59999999999999964e+00, -2.51699999999999990e+00,                     1,  7.00000000000000000e+00,  2.91489999999999982e+00,  4.24190000000000023e+00,  4.19090000000000007e+00
  2.99999999999999989e-02,  5.80000019000000044e+00,  5.79999999999999982e+00, -2.66299999999999981e+00,                     1,  7.00000000000000000e+00,  2.97299999999999986e+00,  4.25100000000000033e+00,  4.18430000000000035e+00
  2.99999999999999989e-02,  6.00000000000000000e+00,  6.00000000000000000e+00, -2.80299999999999994e+00,                     1,  7.00000000000000000e+00,  3.02919999999999989e+00,  4.25959999999999983e+00,  4.17739999999999956e+00
  2.99999999999999989e-02,  6.19999980999999956e+00,  6.20000000000000018e+00, -2.93900000000000006e+00,                     1,  7.00000000000000000e+00,  3.08349999999999991e+00,  4.26790000000000003e+00,  4.17039999999999988e+00
  2.99999999999999989e-02,  6.40000009999999975e+00,  6.40000000000000036e+00, -3.07100000000000017e+00,                     1,  7.00000000000000000e+00,  3.13620000000000010e+00,  4.27590000000000003e+00,  4.16349999999999998e+00
  2.99999999999999989e-02,  6.92185974000000037e+00,  6.92189999999999994e+00, -3.39599999999999991e+00,                     1,  7.00000000000000000e+00,  3.26630000000000020e+00,  4.29520000000000035e+00,  4.14470000000000027e+00
  2.99999999999999989e-02,  7.00000000000000000e+00,  7.00000000000000000e+00, -3.44300000000000006e+00,                     1,  7.00000000000000000e+00,  3.28520000000000012e+00,  4.29800000000000004e+00,  4.14179999999999993e+00
  2.99999999999999989e-02,  7.22285651999999967e+00,  7.22290000000000010e+00, -3.57200000000000006e+00,                     1,  7.00000000000000000e+00,  3.33659999999999979e+00,  4.30539999999999967e+00,  4.13349999999999973e+00
  2.99999999999999989e-02,  7.82640552999999972e+00,  7.82639999999999958e+00, -3.90700000000000003e+00,                     1,  7.00000000000000000e+00,  3.47080000000000011e+00,  4.32409999999999961e+00,  4.10930000000000017e+00
  2.99999999999999989e-02,  8.00000000000000000e+00,  8.00000000000000000e+00, -4.00000000000000000e+00,                     1,  7.00000000000000000e+00,  3.50800000000000001e+00,  4.32920000000000016e+00,  4.10200000000000031e+00
  2.99999999999999989e-02,  8.31896687000000057e+00,  8.31900000000000084e+00, -4.16300000000000026e+00,                     1,  7.00000000000000000e+00,  3.57299999999999995e+00,  4.33790000000000031e+00,  4.08879999999999999e+00
  2.99999999999999989e-02,  8.82904242999999944e+00,  8.82900000000000063e+00, -4.41399999999999970e+00,                     1,  7.00000000000000000e+00,  3.67359999999999998e+00,  4.35099999999999998e+00,  4.06630000000000003e+00
  2.99999999999999989e-02,  9.00000000000000000e+00,  9.00000000000000000e+00, -4.49600000000000044e+00,                     1,  7.00000000000000000e+00,  3.70639999999999992e+00,  4.35519999999999996e+00,  4.05839999999999979e+00
  2.99999999999999989e-02,  9.12794494999999984e+00,  9.12790000000000035e+00, -4.55499999999999972e+00,                     1,  7.00000000000000000e+00,  3.72999999999999998e+00,  4.35810000000000031e+00,  4.05269999999999975e+00
  2.99999999999999989e-02,  9.59343147000000052e+00,  9.59340000000000082e+00, -4.76600000000000001e+00,                     1,  7.00000000000000000e+00,  3.81429999999999980e+00,  4.36819999999999986e+00,  4.03040000000000020e+00
  2.99999999999999989e-02,  1.00000000000000000e+01,  1.00000000000000000e+01, -4.94599999999999973e+00,                     1,  7.00000000000000000e+00,  3.88640000000000008e+00,  4.37629999999999963e+00,  4.00860000000000039e+00
  2.99999999999999989e-02,  1.02004070299999992e+01,  1.02004000000000001e+01, -5.03099999999999969e+00,                     1,  7.00000000000000000e+00,  3.92059999999999986e+00,  4.37990000000000013e+00,  3.99759999999999982e+00
  2.99999999999999989e-02,  1.06037397400000000e+01,  1.06036999999999999e+01, -5.20000000000000018e+00,                     1,  7.00000000000000000e+00,  3.98810000000000020e+00,  4.38670000000000027e+00,  3.97409999999999997e+00
  2.99999999999999989e-02,  1.09790410999999999e+01,  1.09789999999999992e+01, -5.35400000000000009e+00,                     1,  7.00000000000000000e+00,  4.04969999999999963e+00,  4.39240000000000030e+00,  3.95060000000000011e+00
  2.99999999999999989e-02,  1.10000000000000000e+01,  1.10000000000000000e+01, -5.36300000000000043e+00,                     1,  7.00000000000000000e+00,  4.05309999999999970e+00,  4.39280000000000026e+00,  3.94930000000000003e+00
  2.99999999999999989e-02,  1.12740030299999994e+01,  1.12739999999999991e+01, -5.46999999999999975e+00,                     1,  7.00000000000000000e+00,  4.09600000000000009e+00,  4.39649999999999963e+00,  3.93199999999999994e+00
  2.99999999999999989e-02,  1.16238527299999994e+01,  1.16239000000000008e+01, -5.60500000000000043e+00,                     1,  7.00000000000000000e+00,  4.15010000000000012e+00,  4.40080000000000027e+00,  3.90850000000000009e+00
  2.99999999999999989e-02,  1.19522333100000004e+01,  1.19521999999999995e+01, -5.73099999999999987e+00,                     1,  7.00000000000000000e+00,  4.20059999999999967e+00,  4.40420000000000034e+00,  3.88379999999999992e+00
  2.99999999999999989e-02,  1.20000000000000000e+01,  1.20000000000000000e+01, -5.75000000000000000e+00,                     1,  7.00000000000000000e+00,  4.20800000000000018e+00,  4.40470000000000006e+00,  3.87979999999999992e+00
  2.99999999999999989e-02,  1.23048677400000006e+01,  1.22963000000000005e+01, -5.85899999999999999e+00,                     1,  7.00000000000000000e+00,  4.25180000000000025e+00,  4.40690000000000026e+00,  3.85570000000000013e+00
  2.99999999999999989e-02,  1.27569036499999999e+01,  1.27335999999999991e+01, -6.01900000000000013e+00,                     1,  7.00000000000000000e+00,  4.31559999999999988e+00,  4.40930000000000000e+00,  3.81669999999999998e+00
  2.99999999999999989e-02,  1.31746892899999999e+01,  1.31354000000000006e+01, -6.16399999999999970e+00,                     1,  7.00000000000000000e+00,  4.37359999999999971e+00,  4.41049999999999986e+00,  3.77700000000000014e+00
  2.99999999999999989e-02,  1.35996684999999999e+01,  1.35414999999999992e+01, -6.30999999999999961e+00,                     1,  7.00000000000000000e+00,  4.43219999999999992e+00,  4.41040000000000010e+00,  3.73099999999999987e+00
  2.99999999999999989e-02,  1.40000000000000000e+01,  1.39215000000000000e+01, -6.45000000000000018e+00,                     0,  7.00000000000000000e+00,  4.48780000000000001e+00,  4.40829999999999966e+00,  3.67919999999999980e+00
  2.99999999999999989e-02,  1.42273187599999993e+01,  1.41370000000000005e+01, -6.52299999999999969e+00,                     0,  7.00000000000000000e+00,  4.51729999999999965e+00,  4.40669999999999984e+00,  3.65010000000000012e+00
  2.99999999999999989e-02,  1.46773366900000006e+01,  1.45616000000000003e+01, -6.66699999999999982e+00,                     0,  7.00000000000000000e+00,  4.57490000000000041e+00,  4.40190000000000037e+00,  3.58590000000000009e+00
  2.99999999999999989e-02,  1.50655641599999992e+01,  1.49257000000000009e+01, -6.79300000000000015e+00,                     0,  7.00000000000000000e+00,  4.62500000000000000e+00,  4.39499999999999957e+00,  3.51880000000000015e+00
  2.99999999999999989e-02,  1.54000034299999999e+01,  1.52379999999999995e+01, -6.90099999999999980e+00,                     0,  7.00000000000000000e+00,  4.66849999999999987e+00,  4.38659999999999961e+00,  3.45080000000000009e+00
  2.99999999999999989e-02,  1.57205944100000004e+01,  1.55303000000000004e+01, -7.00399999999999956e+00,                     0,  7.00000000000000000e+00,  4.70960000000000001e+00,  4.37659999999999982e+00,  3.37809999999999988e+00
  2.99999999999999989e-02,  1.59408826799999996e+01,  1.57068999999999992e+01, -7.07300000000000040e+00,                     0,  7.00000000000000000e+00,  4.73719999999999963e+00,  4.36770000000000014e+00,  3.31979999999999986e+00
